ID,1994,2002,2007,2017
Wright -2762,Cladonia rangiferina,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Wright -2763,Cetraria sp.,Vaccinium angustifolium,Vaccinium uliginosum,Vaccinium uliginosum
Wright -2764,Cladonia rangiferina,Cladonia rangiferina,Vaccinium uliginosum,Vaccinium uliginosum
Wright -2765,Abies balsamea,Abies balsamea,Vaccinium uliginosum,Vaccinium uliginosum
Wright -2766,Vaccinium uliginosum,Vaccinium uliginosum,Chamaedaphne calyculata,Vaccinium uliginosum
Wright -2767,Vaccinium angustifolium,rock,Chamaedaphne calyculata,Vaccinium uliginosum
Wright -2768,Vaccinium uliginosum,Chamaedaphne calyculata,Chamaedaphne calyculata,Vaccinium uliginosum
Wright -2769,Vaccinium uliginosum,Spiraea alba var. latifolia,Vaccinium uliginosum,Trichophorum cespitosum
Wright -2770,Chamaedaphne calyculata,Vaccinium uliginosum,Vaccinium angustifolium,Trichophorum cespitosum
Wright -2771,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Wright -2772,Cetraria sp.,Thamnolia sp.,Trichophorum cespitosum,Trichophorum cespitosum
Wright -2773,Trichophorum cespitosum,Rhizocarpon geographicum,lichen,Trichophorum cespitosum
Wright -2774,Chamaedaphne calyculata,Sibbaldiopsis tridentata,Chamaedaphne calyculata,Spiraea alba var. latifolia
Wright -2775,Rhizocarpon geographicum,Andreaea rupestris,rock,Rhizocarpon geographicum
Wright -2776,lichen,Rhizocarpon geographicum,Rhizocarpon geographicum,Rhizocarpon geographicum
Wright -2777,Rhizocarpon geographicum,Rhizocarpon geographicum,lichen,Rhizocarpon geographicum
Wright -2778,Picea mariana,Picea mariana,Picea mariana,Picea mariana
Wright -2779,lichen,Rhizocarpon geographicum,Rhizocarpon geographicum,lichen
Wright -2780,Picea mariana,Picea mariana,Kalmia angustifolia,Kalmia angustifolia
Wright -2781,Vaccinium uliginosum,Cornus canadensis,Vaccinium uliginosum,Cornus canadensis
Wright -2782,Chamaedaphne calyculata,Vaccinium angustifolium,Rhododendron groenlandicum,Cladonia sp.
Wright -2783,Spiraea alba var. latifolia,Spiraea alba var. latifolia,Chamaedaphne calyculata,Chamaedaphne calyculata
Wright -2784,Rhododendron groenlandicum,Chamaedaphne calyculata,Chamaedaphne calyculata,Chamaedaphne calyculata
Wright -2785,soil,Abies balsamea,Alnus viridis ssp. crispa,Betula cordifolia
Wright -2786,Vaccinium uliginosum,Trichophorum cespitosum,Vaccinium uliginosum,Andreaea rupestris
Wright -2787,Chamaedaphne calyculata,Chamaedaphne calyculata,lichen,Alnus viridis ssp. crispa
Wright -2788,Abies balsamea,Rhizocarpon geographicum,Abies balsamea,Abies balsamea
Wright -2789,Abies balsamea,Abies balsamea,Abies balsamea,Abies balsamea
Wright -2790,Abies balsamea,Abies balsamea,Abies balsamea,Abies balsamea
Wright -2791,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Wright -2792,Chamaedaphne calyculata,Chamaedaphne calyculata,Vaccinium uliginosum,Vaccinium uliginosum
Wright -2793,Vaccinium uliginosum,Cetraria sp.,Vaccinium uliginosum,Vaccinium uliginosum
Wright -2794,Picea mariana,Picea mariana,Vaccinium angustifolium,Vaccinium uliginosum
Wright -2795,Abies balsamea,Abies balsamea,Kalmia angustifolia,Vaccinium uliginosum
Wright -2796,Vaccinium uliginosum,Rhododendron groenlandicum,Chamaedaphne calyculata,Vaccinium uliginosum
Wright -2797,Cladonia rangiferina,Chamaedaphne calyculata,Chamaedaphne calyculata,Vaccinium uliginosum
Wright -2798,Cladonia rangiferina,Chamaedaphne calyculata,Chamaedaphne calyculata,Vaccinium uliginosum
Wright -2799,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Wright -2800,Chamaedaphne calyculata,Trichophorum cespitosum,Chamaedaphne calyculata,Trichophorum cespitosum
Wright -2801,Vaccinium uliginosum,Spiraea alba var. latifolia,Vaccinium uliginosum,Spiraea alba var. latifolia
Wright -2802,Vaccinium uliginosum,Rhizocarpon geographicum,Chamaedaphne calyculata,Spiraea alba var. latifolia
Wright -2803,Vaccinium uliginosum,Trichophorum cespitosum,Vaccinium uliginosum,Rhizocarpon geographicum
Wright -2804,rock,Rhizocarpon geographicum,Rhizocarpon geographicum,Rhizocarpon geographicum
Wright -2805,Rhizocarpon geographicum,Rhizocarpon geographicum,Rhizocarpon geographicum,Rhizocarpon geographicum
Wright -2806,lichen,lichen,Rhizocarpon geographicum,Rhizocarpon geographicum
Wright -2807,Picea mariana,Picea mariana,Picea mariana,Picea mariana
Wright -2808,lichen,Umbilicaria sp.,lichen,lichen
Wright -2809,Spiraea alba var. latifolia,Spiraea alba var. latifolia,Vaccinium uliginosum,Kalmia angustifolia
Wright -2810,Chamaedaphne calyculata,Chamaedaphne calyculata,Spiraea alba var. latifolia,Kalmia angustifolia
Wright -2811,Vaccinium boreale,Sibbaldiopsis tridentata,Vaccinium uliginosum,Cornus canadensis
Wright -2812,Vaccinium uliginosum,Thamnolia sp.,Trichophorum cespitosum,Cladonia sp.
Wright -2813,Chamaedaphne calyculata,Rhododendron groenlandicum,Vaccinium angustifolium,Chamaedaphne calyculata
Wright -2814,Vaccinium angustifolium,Kalmia angustifolia,Kalmia angustifolia,Chamaedaphne calyculata
Wright -2815,Vaccinium uliginosum,Chamaedaphne calyculata,Chamaedaphne calyculata,Chamaedaphne calyculata
Wright -2816,Abies balsamea,Abies balsamea,Abies balsamea,Betula cordifolia
Wright -2817,Trichophorum cespitosum,lichen,lichen,Andreaea rupestris
Wright -2818,Abies balsamea,Rhizocarpon geographicum,Abies balsamea,Abies balsamea
Wright -2819,Abies balsamea,Abies balsamea,Abies balsamea,Abies balsamea
Wright -2820,Abies balsamea,Abies balsamea,Abies balsamea,Abies balsamea
Wright -2821,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Wright -2822,Vaccinium boreale,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Wright -2823,Rhododendron groenlandicum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Wright -2824,Chamaedaphne calyculata,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Wright -2825,Vaccinium uliginosum,soil,Vaccinium uliginosum,Vaccinium uliginosum
Wright -2826,Abies balsamea,Abies balsamea,Vaccinium uliginosum,Vaccinium uliginosum
Wright -2827,Cladonia rangiferina,Chamaedaphne calyculata,Rhododendron groenlandicum,Vaccinium uliginosum
Wright -2828,Rhododendron groenlandicum,Chamaedaphne calyculata,Rhododendron groenlandicum,Vaccinium angustifolium
Wright -2829,Vaccinium uliginosum,Vaccinium uliginosum,lichen,Vaccinium angustifolium
Wright -2830,Cetraria sp.,Cetraria sp.,Kalmia angustifolia,Vaccinium angustifolium
Wright -2831,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Wright -2832,Trichophorum cespitosum,lichen,Trichophorum cespitosum,Trichophorum cespitosum
Wright -2833,Vaccinium uliginosum,Vaccinium boreale,soil,Trichophorum cespitosum
Wright -2834,Vaccinium angustifolium,Chamaedaphne calyculata,lichen,Trichophorum cespitosum
Wright -2835,Chamaedaphne calyculata,lichen,Chamaedaphne calyculata,Spiraea alba var. latifolia
Wright -2836,Picea mariana,Picea mariana,Kalmia angustifolia,soil
Wright -2837,Abies balsamea,soil,Rhododendron groenlandicum,Rhododendron groenlandicum
Wright -2838,Rhizocarpon geographicum,rock,rock tripe,Rhizocarpon geographicum
Wright -2839,rock,Andreaea rupestris,rock,Rhizocarpon geographicum
Wright -2840,lichen,lichen,Rhizocarpon geographicum,Rhizocarpon geographicum
Wright -2841,Cladonia rangiferina,Picea mariana,Picea mariana,Picea mariana
Wright -2842,Vaccinium uliginosum,Trichophorum cespitosum,Rhizocarpon geographicum,lichen
Wright -2843,lichen,Rhizocarpon geographicum,Rhizocarpon geographicum,lichen
Wright -2844,Chamaedaphne calyculata,Spiraea alba var. latifolia,Chamaedaphne calyculata,Chamaedaphne calyculata
Wright -2845,Vaccinium uliginosum,Kalmia angustifolia,Chamaedaphne calyculata,Chamaedaphne calyculata
Wright -2846,Chamaedaphne calyculata,Cornus canadensis,Chamaedaphne calyculata,Chamaedaphne calyculata
Wright -2847,Trichophorum cespitosum,Spiraea alba var. latifolia,Alnus viridis ssp. crispa,Betula cordifolia
Wright -2848,Vaccinium uliginosum,Rhododendron groenlandicum,Abies balsamea,Abies balsamea
Wright -2849,Abies balsamea,Rhizocarpon geographicum,Abies balsamea,Abies balsamea
Wright -2850,Abies balsamea,Abies balsamea,Abies balsamea,Abies balsamea
Wright -2851,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Wright -2852,Cladonia rangiferina,Chamaedaphne calyculata,Vaccinium uliginosum,Vaccinium uliginosum
Wright -2853,Cladonia rangiferina,Chamaedaphne calyculata,Vaccinium uliginosum,Vaccinium uliginosum
Wright -2854,Vaccinium uliginosum,Cetraria sp.,Vaccinium angustifolium,Vaccinium uliginosum
Wright -2855,Vaccinium uliginosum,Vaccinium uliginosum,lichen,Vaccinium uliginosum
Wright -2856,Abies balsamea,Abies balsamea,Abies balsamea,Vaccinium uliginosum
Wright -2857,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium angustifolium,Vaccinium angustifolium
Wright -2858,Vaccinium uliginosum,Sibbaldiopsis tridentata,Vaccinium angustifolium,Vaccinium angustifolium
Wright -2859,Picea mariana,Picea mariana,Vaccinium angustifolium,Vaccinium angustifolium
Wright -2860,Sphagnum pylaesii,Trichophorum cespitosum,Vaccinium uliginosum,Trichophorum cespitosum
Wright -2861,Empetrum nigrum,Vaccinium uliginosum,Vaccinium angustifolium,Trichophorum cespitosum
Wright -2862,Andreaea rupestris,lichen,Trichophorum cespitosum,Trichophorum cespitosum
Wright -2863,Chamaedaphne calyculata,Kalmia angustifolia,Chamaedaphne calyculata,Trichophorum cespitosum
Wright -2864,Chamaedaphne calyculata,Chamaedaphne calyculata,Chamaedaphne calyculata,Trichophorum cespitosum
Wright -2865,Abies balsamea,Abies balsamea,Rhododendron groenlandicum,Rhododendron groenlandicum
Wright -2866,lichen,Trichophorum cespitosum,Rhizocarpon geographicum,Rhizocarpon geographicum
Wright -2867,lichen,Rhizocarpon geographicum,Rhizocarpon geographicum,Rhizocarpon geographicum
Wright -2868,Andreaea rupestris,Rhizocarpon geographicum,Andreaea rupestris,Rhizocarpon geographicum
Wright -2869,Cladonia rangiferina,Picea mariana,Picea mariana,Picea mariana
Wright -2870,lichen,Rhizocarpon geographicum,Rhizocarpon geographicum,lichen
Wright -2871,lichen,Rhizocarpon geographicum,lichen,lichen
Wright -2872,Chamaedaphne calyculata,rock,Spiraea alba var. latifolia,Kalmia angustifolia
Wright -2873,Cladonia rangiferina,Chamaedaphne calyculata,Chamaedaphne calyculata,Cladonia sp.
Wright -2874,Chamaedaphne calyculata,Rhododendron groenlandicum,Rhododendron groenlandicum,Chamaedaphne calyculata
Wright -2875,Cornus canadensis,Vaccinium angustifolium,Kalmia angustifolia,Chamaedaphne calyculata
Wright -2876,Vaccinium angustifolium,Sibbaldiopsis tridentata,Kalmia angustifolia,Chamaedaphne calyculata
Wright -2877,Vaccinium uliginosum,Vaccinium uliginosum,Abies balsamea,Chamaedaphne calyculata
Wright -2878,Trichophorum cespitosum,Spiraea alba var. latifolia,Alnus viridis ssp. crispa,Betula cordifolia
Wright -2879,Vaccinium uliginosum,Cladonia rangiferina,Abies balsamea,Abies balsamea
Wright -2880,Abies balsamea,Abies balsamea,Abies balsamea,Abies balsamea
Wright -2881,Picea mariana,Kalmia angustifolia,Vaccinium uliginosum,Vaccinium uliginosum
Wright -2882,Chamaedaphne calyculata,Chamaedaphne calyculata,Trichophorum cespitosum,Vaccinium uliginosum
Wright -2883,Vaccinium angustifolium,Vaccinium uliginosum,Kalmia angustifolia,Vaccinium uliginosum
Wright -2884,Chamaedaphne calyculata,Kalmia angustifolia,Kalmia angustifolia,Vaccinium uliginosum
Wright -2885,Cladonia sp.,Vaccinium uliginosum,Chamaedaphne calyculata,Vaccinium uliginosum
Wright -2886,Cladonia rangiferina,Vaccinium uliginosum,Chamaedaphne calyculata,Vaccinium uliginosum
Wright -2887,Vaccinium uliginosum,Abies balsamea,Abies balsamea,Vaccinium uliginosum
Wright -2888,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium angustifolium,Vaccinium angustifolium
Wright -2889,Vaccinium uliginosum,soil,Chamaedaphne calyculata,Vaccinium angustifolium
Wright -2890,Vaccinium uliginosum,Chamaedaphne calyculata,Chamaedaphne calyculata,Vaccinium angustifolium
Wright -2891,Trichophorum cespitosum,Trichophorum cespitosum,Vaccinium uliginosum,Trichophorum cespitosum
Wright -2892,Chamaedaphne calyculata,Vaccinium uliginosum,Vaccinium angustifolium,Trichophorum cespitosum
Wright -2893,Cetraria sp.,Vaccinium uliginosum,lichen,Trichophorum cespitosum
Wright -2894,Rhizocarpon geographicum,lichen,lichen,rock
Wright -2895,lichen,rock,rock,Rhizocarpon geographicum
Wright -2896,lichen,lichen,lichen,Rhizocarpon geographicum
Wright -2897,Cladonia rangiferina,Rhododendron groenlandicum,Picea mariana,Picea mariana
Wright -2898,lichen,Trichophorum cespitosum,lichen,lichen
Wright -2899,Picea mariana,Picea mariana,soil,Kalmia angustifolia
Wright -2900,Abies balsamea,Abies balsamea,soil,Hypnum imponens
Wright -2901,Cetraria sp.,Vaccinium uliginosum,Vaccinium uliginosum,Chamaedaphne calyculata
Wright -2902,Vaccinium boreale,lichen,Kalmia angustifolia,Chamaedaphne calyculata
Wright -2903,Chamaedaphne calyculata,Rhododendron groenlandicum,Chamaedaphne calyculata,Chamaedaphne calyculata
Wright -2904,Chamaedaphne calyculata,Chamaedaphne calyculata,Chamaedaphne calyculata,Chamaedaphne calyculata
Wright -2905,Spiraea alba var. latifolia,Vaccinium uliginosum,Alnus viridis ssp. crispa,Betula cordifolia
Wright -2906,Andreaea rupestris,Vaccinium uliginosum,Trichophorum cespitosum,Andreaea rupestris
Wright -2907,rock,Rhizocarpon geographicum,rock,Andreaea rupestris
Wright -2908,Vaccinium uliginosum,Vaccinium uliginosum,Abies balsamea,Abies balsamea
Wright -2909,Chamaedaphne calyculata,Vaccinium uliginosum,Abies balsamea,Abies balsamea
Wright -2910,Abies balsamea,Vaccinium uliginosum,Abies balsamea,Abies balsamea
Wright -2911,Picea mariana,Picea mariana,Vaccinium uliginosum,Vaccinium uliginosum
Wright -2912,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum,Vaccinium uliginosum
Wright -2913,rock,Rhizocarpon geographicum,rock,Vaccinium uliginosum
Wright -2914,Chamaedaphne calyculata,Vaccinium uliginosum,Chamaedaphne calyculata,Vaccinium uliginosum
Wright -2915,Vaccinium uliginosum,Abies balsamea,Abies balsamea,Vaccinium uliginosum
Wright -2916,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium angustifolium,Vaccinium angustifolium
Wright -2917,Vaccinium uliginosum,Rhododendron groenlandicum,Chamaedaphne calyculata,Vaccinium angustifolium
Wright -2918,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Wright -2919,Picea mariana,Picea mariana,Picea mariana,Trichophorum cespitosum
Wright -2920,Andreaea rupestris,Andreaea rupestris,Andreaea rupestris,Trichophorum cespitosum
Wright -2921,Spiraea alba var. latifolia,Rhizocarpon geographicum,Vaccinium uliginosum,Spiraea alba var. latifolia
Wright -2922,Vaccinium uliginosum,lichen,Chamaedaphne calyculata,Spiraea alba var. latifolia
Wright -2923,Abies balsamea,soil,soil,Rhododendron groenlandicum
Wright -2924,lichen,rock,Rhizocarpon geographicum,Rhizocarpon geographicum
Wright -2925,lichen,Rhizocarpon geographicum,Rhizocarpon geographicum,Rhizocarpon geographicum
Wright -2926,lichen,Trichophorum cespitosum,lichen,Rhizocarpon geographicum
Wright -2927,Vaccinium boreale,Picea mariana,Picea mariana,Picea mariana
Wright -2928,lichen,lichen,Rhizocarpon geographicum,lichen
Wright -2929,Chamaedaphne calyculata,Chamaedaphne calyculata,Kalmia angustifolia,Kalmia angustifolia
Wright -2930,Chamaedaphne calyculata,Chamaedaphne calyculata,Chamaedaphne calyculata,Cladonida sp.
Wright -2931,Chamaedaphne calyculata,Vaccinium uliginosum,Kalmia angustifolia,Cladonia sp.
Wright -2932,Rhododendron groenlandicum,Chamaedaphne calyculata,Rhododendron groenlandicum,Chamaedaphne calyculata
Wright -2933,Cetraria sp.,Vaccinium uliginosum,lichen,Chamaedaphne calyculata
Wright -2934,Vaccinium angustifolium,Sibbaldiopsis tridentata,Chamaedaphne calyculata,Chamaedaphne calyculata
Wright -2935,Vaccinium uliginosum,Rhododendron groenlandicum,Chamaedaphne calyculata,Chamaedaphne calyculata
Wright -2936,Cladonia rangiferina,Chamaedaphne calyculata,lichen,Cetraria sp.
Wright -2937,Andreaea rupestris,Vaccinium uliginosum,Trichophorum cespitosum,Andreaea rupestris
Wright -2938,Chamaedaphne calyculata,Vaccinium uliginosum,Abies balsamea,Abies balsamea
Wright -2939,Abies balsamea,Rhododendron groenlandicum,Abies balsamea,Abies balsamea
Wright -2940,Vaccinium uliginosum,Cladonia rangiferina,Abies balsamea,Abies balsamea
Wright -2941,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Wright -2942,Abies balsamea,Rhododendron groenlandicum,Vaccinium uliginosum,Vaccinium uliginosum
Wright -2943,Vaccinium uliginosum,Picea mariana,Vaccinium uliginosum,Vaccinium uliginosum
Wright -2944,Chamaedaphne calyculata,Chamaedaphne calyculata,Vaccinium uliginosum,Vaccinium uliginosum
Wright -2945,Chamaedaphne calyculata,Sibbaldiopsis tridentata,Kalmia angustifolia,Vaccinium uliginosum
Wright -2946,Chamaedaphne calyculata,Vaccinium uliginosum,Chamaedaphne calyculata,Vaccinium uliginosum
Wright -2947,Vaccinium uliginosum,soil,Chamaedaphne calyculata,Vaccinium uliginosum
Wright -2948,Rhododendron groenlandicum,Abies balsamea,Abies balsamea,Vaccinium uliginosum
Wright -2949,Vaccinium uliginosum,Trichophorum cespitosum,Vaccinium uliginosum,Trichophorum cespitosum
Wright -2950,Vaccinium uliginosum,Vaccinium uliginosum,Chamaedaphne calyculata,Trichophorum cespitosum
Wright -2951,rock,rock,Andreaea rupestris,Trichophorum cespitosum
Wright -2952,rock,Rhizocarpon geographicum,Rhizocarpon geographicum,Spiraea alba var. latifolia
Wright -2953,Picea mariana,Picea mariana,Picea mariana,Spiraea alba var. latifolia
Wright -2954,Andreaea rupestris,Vaccinium uliginosum,Trichophorum cespitosum,rock
Wright -2955,lichen,lichen,Rhizocarpon geographicum,Rhizocarpon geographicum
Wright -2956,lichen,Rhizocarpon geographicum,lichen,Rhizocarpon geographicum
Wright -2957,Abies balsamea,soil,soil,Pleurozium schreberi
Wright -2958,Cladonia rangiferina,Rhododendron groenlandicum,Picea mariana,Picea mariana
Wright -2959,lichen,Vaccinium uliginosum,Rhizocarpon geographicum,lichen
Wright -2960,Rhizocarpon geographicum,Rhizocarpon geographicum,Rhizocarpon geographicum,lichen
Wright -2961,Rhododendron groenlandicum,Chamaedaphne calyculata,lichen,Kalmia angustifolia
Wright -2962,Cetraria sp.,Vaccinium uliginosum,Kalmia angustifolia,Kalmia angustifolia
Wright -2963,Cladonia rangiferina,Chamaedaphne calyculata,Chamaedaphne calyculata,Kalmia angustifolia
Wright -2964,Chamaedaphne calyculata,Spiraea alba var. latifolia,Abies balsamea,Kalmia angustifolia
Wright -2965,Vaccinium uliginosum,Kalmia angustifolia,Kalmia angustifolia,Cladonia sp.
Wright -2966,Spiraea alba var. latifolia,Vaccinium uliginosum,Kalmia angustifolia,Chamaedaphne calyculata
